Timestamp,How many years of experience do you have developing ROS-based systems?,How many ROS packages have you contributed to in your career?,What is your primary motivation for working with ROS?,Motivation_coded,"In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G1 - Expose a single ROS node with interfaces for third-party users for the most common use cases]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G2 - Design ROS nodes to be as hardware-independent as possible]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G3 - Decouple ROS nodes from variations in the execution environment]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G4 - Identify variation points of the system in advance, and design the system so that it can be extended by third-party users without modifying its core nodes]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G5 - Take into account that the data exchanged between nodes of the system may not be fully compatible (semantically), incorrect, out-of-order, or redundant]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G6 - By design, limit unnecessary computationally-heavy operations by carefully analyzing the execution scenarios of the system]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G7 - Use a dedicated node to store and represent globally-relevant data (e.g., the physical environment where the system operates) and use it as the single source of truth for all the other nodes in the system]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G8 - If context-specific configuration is needed at run-time (e.g., the available hardware capabilities), then persist this configuration in a dedicated node to avoid having to recalculate it at run-time]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G9 - Decouple nodes with responsibilities that naturally work at different rates and use different rates for different purposes]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G10 - For real-time requirements, collect timestamps from as many sources as possible (i.e., do not rely on ROS-based timestamps only)]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G11 - Publish empty messages when triggering atomic actions]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G12 - Nodes that potentially produce/consume large amounts of messages should be configurable in terms of their publish/subscribe rates]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G13 - Selectively limit the data exchanged between nodes to provide only the information that is strictly necessary for completing tasks]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G14 - Use different communication channels depending on the criticality and real-time needs of the nodes]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G15 - Provide at least one globally-reachable node capable of receiving run-stop messages and stopping/resetting the whole system]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G16 - Nodes interacting with simulation or physical platforms should implement identical ROS messaging interfaces]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G17 - Use standard ROS message formats as much as possible, possibly supporting also their legacy versions]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G18 - Each ROS package should be responsible for one and only one specific feature of the system or robot capability and provide a well-defined interface for it]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G19 - If the system is remotely distributed, constantly observe the status of the communication channels, hosts, and machines on the network]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G20 - The spinning rate for nodes should be configurable so that they can operate according to available computational resources]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G21 - The interface of nodes responsible for state estimation should (i) support an arbitrary number and different types of sensors and (ii) be able to combine the information provided by the sensors]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G22 - State estimation nodes should be resilient with respect to the amount and frequency of the data received by the sensors]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G23 - Include data- and node-health information in messages containing critical data (e.g., strength of GPS signal)]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G24 - Use services when starting up robots, instead of publishing to topics]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G25 - Provide dedicated nodes for doing introspection and querying the lower levels of the system]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G26 - Systems interacting with other non-ROS systems should provide two types of interfaces: a ROS-independent interface for the external systems and a ROS-based interface for ROS tools such as Rviz, Qt, etc.]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G27 - Avoid persisting raw data (e.g., a full resolution video) if only part of it will be used]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G28 - If different types of data are always sent/received together and must be synchronized, then package them into a single message]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G29 - Each single node should also be runnable in isolation]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G30 - The behavior of each node should follow a well-defined lifecyle, which should be queryable and updatable at run-time]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G31 - If a node is stateful and its behavior strongly depends on the time and order of arrival of messages, specify the protocol of the messages expected by the node]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G32 - ROS nodes must be stateless and their behaviour should not depend on previous operations or received messages]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G33 - Transform data only when it is used]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G34 - Assign meaningful names to components (e.g., nodes, topics, messages, services) and group them by adopting standard prefixes/suffixes]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G35 - When possible, core algorithms, libraries, and other generic software components should be ROS-agnostic]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G36 - Pay special attention to race conditions when persisting data received from other ROS nodes within the system]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G37 - Use a dedicated node for persisting and querying long-term data and short-term data (e.g., in the order of seconds)]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G38 - ROS nodes should be agnostic of the underlying communication mechanisms (e.g., network protocols, deployment topology, etc.)]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G39 - Group nodes and interfaces into cohesive sets, each of them with its own responsibilities and well-defined dependencies]","From your experience, are there any guidelines in addition to those in the previous question that ROS-based developers should know?",FRAGMENTS_CODES,Additional_guidelines_coded,Description of added guidelines,What are the top-3 quality requirements you considered when working on your last ROS-based system?,Quality_attributes_coded,Do you have any final comments or suggestions?,Relevant_suggestions,Your e-mail address,Documented SA?,Why no documentation?,No_documentation_codes,Reflections on No Documentation
17/09/2019 18:28:10,2,Between 2 and 5,I develop ROS-based systems as a hobby,H,Don't know,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,Absolutely NOT useful,NOT useful,Absolutely useful,Useful,NOT useful,NOT useful,NOT useful,Absolutely NOT useful,Don't know,Absolutely useful,Absolutely useful,NOT useful,NOT useful,NOT useful,Absolutely NOT useful,Absolutely NOT useful,Don't know,Absolutely NOT useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,NOT useful,NOT useful,Absolutely useful,Absolutely useful,Useful,NOT useful,Absolutely useful,Absolutely useful,,,,,"Portability, Performance and Maintainability","Portability,Maintainability,Performance",,,ANONYMIZED,Yes,,,
17/09/2019 20:08:59,4,Between 2 and 5,I develop ROS-based systems for academic purposes,A,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Useful,Useful,NOT useful,NOT useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Useful,Absolutely NOT useful,Absolutely NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely NOT useful,Absolutely useful,Absolutely useful,,,,,"usability, maintainability, performance ","Usability,Maintainability,Performance",,,ANONYMIZED,Yes,,,
17/09/2019 21:42:22,3,More than 10,All of the above,"A,C,H",Useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,Useful,Useful,NOT useful,Useful,Absolutely useful,Absolutely NOT useful,Useful,Useful,Useful,Don't know,Absolutely useful,Useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,NOT useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Absolutely NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,Useful,Absolutely useful,Absolutely useful,,,,,"Usability, Maintainability, Safety","Usability,Maintainability,Safety",N/A,NA,ANONYMIZED,Yes,,,
18/09/2019 04:30:32,3,Between 2 and 5,I develop ROS-based systems for a company,C,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Useful,Useful,Useful,Useful,Useful,Useful,Don't know,Useful,Useful,NOT useful,NOT useful,Absolutely useful,Absolutely useful,Useful,Useful,Useful,Useful,Useful,Useful,NOT useful,Useful,Absolutely useful,Absolutely useful,Useful,NOT useful,Useful,Useful,Useful,Useful,Absolutely useful,Absolutely useful,Don't know,Useful,Useful,Useful,,,,,"performance, maintainability, reliability","Reliability,Maintainability,Performance",,,ANONYMIZED,Yes,,,
18/09/2019 07:39:21,2,More than 10,I develop ROS-based systems for academic purposes,A,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Useful,Useful,Absolutely useful,Don't know,Absolutely useful,NOT useful,Absolutely useful,NOT useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely NOT useful,NOT useful,NOT useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Don't know,Absolutely NOT useful,Absolutely NOT useful,Useful,Absolutely useful,Absolutely useful,NOT useful,Absolutely useful,Useful,,,,,"maintainability
usability
performance","Usability,Maintainability,Performance",,,ANONYMIZED,Yes,,,
18/09/2019 15:53:54,8,More than 10,I develop ROS-based systems for a company,C,Absolutely useful,Absolutely NOT useful,Absolutely NOT useful,NOT useful,Useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Useful,NOT useful,Useful,NOT useful,Absolutely useful,Useful,NOT useful,Absolutely useful,Absolutely useful,Useful,Useful,Useful,Useful,Useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,,,,,"Reliability, repeatability, error handling","Reliability,Maintainability",,,ANONYMIZED,Yes,,,
18/09/2019 20:11:16,7,Between 2 and 5,I develop ROS-based systems for academic purposes,A,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Useful,Useful,Don't know,Don't know,Useful,Absolutely useful,NOT useful,Don't know,Absolutely useful,Don't know,Don't know,Absolutely useful,Absolutely useful,Absolutely useful,Don't know,NOT useful,Useful,Useful,Useful,Useful,Don't know,Absolutely useful,Useful,NOT useful,NOT useful,Don't know,NOT useful,Useful,Don't know,Absolutely useful,Absolutely useful,Useful,Useful,Don't know,Useful,,,,,"maintainability, portability, performance","Maintainability,Portability,Performance",,,ANONYMIZED,Yes,,,
18/09/2019 20:58:48,8,More than 10,I develop ROS-based systems for a company,C,Useful,Absolutely useful,Absolutely useful,Useful,Useful,NOT useful,NOT useful,NOT useful,Useful,Don't know,Useful,Useful,Useful,Absolutely useful,NOT useful,Absolutely useful,Absolutely NOT useful,Absolutely useful,Useful,Useful,Absolutely NOT useful,Useful,Absolutely useful,Useful,Useful,Useful,Absolutely useful,NOT useful,Useful,Useful,Don't know,NOT useful,Useful,Useful,Absolutely useful,Useful,NOT useful,Absolutely useful,Useful,,,,,"Reliability, documentation, performance","Reliability,Usability,Performance",,,ANONYMIZED,Yes,,,
20/09/2019 10:13:54,5,More than 10,I develop ROS-based systems for a company,C,Absolutely useful,Absolutely useful,Useful,Useful,Useful,NOT useful,Useful,NOT useful,Absolutely useful,Absolutely useful,NOT useful,Absolutely useful,NOT useful,Useful,NOT useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Useful,NOT useful,Useful,Useful,Don't know,Useful,NOT useful,NOT useful,NOT useful,Useful,Useful,Useful,Absolutely NOT useful,Useful,Useful,Absolutely useful,Absolutely useful,Useful,Useful,Useful,,,,,"algorithm correctness, computation cost, test coverage","Performance,Maintainability",,,ANONYMIZED,Yes,,,
20/09/2019 18:50:06,2,Between 2 and 5,I develop ROS-based systems for academic purposes,A,Useful,Useful,Absolutely useful,Useful,Useful,Useful,Absolutely useful,Absolutely useful,NOT useful,NOT useful,Useful,Useful,Useful,Absolutely useful,NOT useful,Useful,Useful,Useful,Absolutely useful,Useful,Useful,Absolutely useful,Useful,Useful,Absolutely useful,Absolutely useful,NOT useful,NOT useful,Useful,Useful,Useful,NOT useful,Useful,Useful,Absolutely useful,Useful,Useful,Useful,Useful,,,,,"maintainability, usability, reliability","Maintainability,Usability,Reliability",,,ANONYMIZED,Yes,,,
23/09/2019 21:50:55,8,More than 10,all of the above,"A,C,H",NOT useful,Useful,Don't know,Absolutely useful,Useful,NOT useful,NOT useful,NOT useful,Useful,NOT useful,NOT useful,NOT useful,NOT useful,Don't know,Don't know,Absolutely useful,Useful,Useful,Useful,NOT useful,Useful,Useful,NOT useful,Absolutely NOT useful,Don't know,Don't know,Absolutely NOT useful,Absolutely NOT useful,Useful,Useful,Useful,NOT useful,Useful,Absolutely useful,Absolutely useful,Don't know,Don't know,Useful,Useful,,,,,"reusability, performance, reliability","Maintainability,Reliability,Performance","The list of candidate patterns/rules is too vague in its descriptions in some cases. I've marked those I didn't get immediately as ""don't know"". There are too many variables/uncertainties to say something choosing just from the offered options.",NA,ANONYMIZED,Yes,,,
24/09/2019 17:54:59,10,More than 10,I develop ROS-based systems for a company,C,NOT useful,Absolutely useful,Useful,Absolutely useful,NOT useful,Useful,NOT useful,NOT useful,NOT useful,NOT useful,NOT useful,Useful,Absolutely NOT useful,NOT useful,NOT useful,Useful,Absolutely useful,Absolutely useful,NOT useful,NOT useful,Useful,Useful,Useful,NOT useful,Useful,Useful,Useful,Useful,Useful,Useful,NOT useful,NOT useful,Useful,Absolutely useful,NOT useful,NOT useful,NOT useful,Useful,Useful,,,,,"usability, maintainability, compatibility","Maintainability,Usability,Compatibility",,,ANONYMIZED,Yes,,,
24/09/2019 22:00:17,9,More than 10,I develop ROS-based systems for a company,C,Useful,Useful,Useful,Useful,NOT useful,NOT useful,NOT useful,NOT useful,Useful,Absolutely NOT useful,Absolutely NOT useful,Absolutely useful,Useful,Absolutely NOT useful,Absolutely NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,NOT useful,Useful,Useful,Useful,Useful,Useful,Useful,Useful,Useful,Useful,NOT useful,Absolutely NOT useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,Don't know,Useful,NOT useful,There are a lot of guide lines how to design a ROS system and I found them only partly represented in the questions above. Sometimes I had the feeling the the questioner was designed with a specific application in mind (different to the one I develop for),[NA],NA,,"reliability, maintainability, portability","Maintainability,Portability,Reliability",,,ANONYMIZED,Yes,,,
29/10/2020 15:50:10,4,More than 10,I develop ROS-based systems for a company,C,Useful,Absolutely useful,NOT useful,Useful,Don't know,Useful,NOT useful,Absolutely useful,Useful,Don't know,Don't know,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,Absolutely useful,Absolutely useful,NOT useful,Don't know,Don't know,Useful,Useful,Don't know,Useful,Don't know,Useful,Useful,Absolutely useful,Absolutely useful,Don't know,Don't know,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,Absolutely useful,Absolutely useful,,,,,"performance, reliability, coherence","Performance,Reliability,Compatibility",,,ANONYMIZED,No,No architecture documentation because the repository is under heavy development and changes frequently,Unstable architecture,
29/10/2020 19:43:46,7,Between 2 and 5,I develop ROS-based systems for academic purposes,A,NOT useful,Useful,Absolutely useful,Absolutely useful,Useful,Useful,NOT useful,Absolutely useful,Useful,NOT useful,Useful,Absolutely useful,Useful,NOT useful,Absolutely NOT useful,Absolutely useful,Absolutely useful,NOT useful,Useful,Absolutely useful,NOT useful,Useful,Absolutely NOT useful,Useful,Useful,Useful,Absolutely useful,Absolutely NOT useful,NOT useful,Useful,Useful,Useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Don't know,Useful,Absolutely useful,,,,,"usability, reliability, maintainability","Maintainability,Usability,Reliability",,,ANONYMIZED,No,"Some information is recorded on the package page of the ros packages index. However, most of the code developed was for academic purposes and the repository itself had many contributors over the years. I believe that few contributors expected others outside a small group to use the code, and thus saw documentation as less important.","Documented in the Wiki,Few external contributors ",
29/10/2020 20:35:20,4,More than 10,I develop ROS-based systems for a company,C,Absolutely useful,Absolutely useful,Don't know,Absolutely useful,Useful,Absolutely useful,Don't know,Useful,Absolutely useful,Absolutely useful,Absolutely NOT useful,Absolutely useful,Useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Useful,Absolutely useful,Absolutely useful,Useful,Useful,Useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,NOT useful,Useful,"I am extra careful to follow standards and conventions. Creating and modifying a standardization is an other job but following those standards, must be an important thing for ROS based developers. A generic, similar, readable code, convention and architecture will save a lot of time in terms of maintainability. I search for lots of ROS packages and tools all the time, and a big portion of those packages, are deprecated, or has reached its end of maintenance life. It is important to develop maintainable packages, so that others can build on top of it. ",[follow standards and conventions][search ros packages all the time][maintainable packages for reuse],"C1,N10,I1",,"performance, maintainability, reliability","Maintainability,Reliability,Performance","I'd love to be updated about the results of this research, and help in every way I can. Good work.",NA,ANONYMIZED,No,"I primarily spend my time with my job, therefore most of the development I do, is based on company's repositories which are closed source. The projects(usually small) that I personally maintain, does not contain a correct documentation that is right, which there must be. Unfortunately I did not have much time to write down those documentations, which I'll do as soon as I get available time for it. But other than that, the projects that I work on my job, has proper software architecture, documents, inline documentations(doxygen etc), good readme's, performance criteria's, unittests, rostests, memory usage, and CPU usage information.","Lack of resources,Small-scale system",Doxygen
01/11/2020 16:17:42,4,Between 2 and 5,I develop ROS-based systems for a company,C,Useful,Useful,NOT useful,Useful,NOT useful,Useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,NOT useful,Useful,Absolutely useful,Useful,Absolutely useful,Useful,Useful,NOT useful,Useful,Absolutely useful,Absolutely useful,NOT useful,NOT useful,NOT useful,NOT useful,NOT useful,NOT useful,Useful,Useful,NOT useful,Useful,Useful,Useful,Absolutely useful,NOT useful,NOT useful,Absolutely useful,Absolutely useful,The above set is comprehensive in my view,[NA],NA,,"performance, reliability, maintainability","Maintainability,Reliability,Performance",None,NA,ANONYMIZED,No,Recorded elsewhere,Documented externally,
02/11/2020 17:43:37,7,Between 2 and 5,I develop ROS-based systems for academic purposes,A,Don't know,Absolutely useful,Useful,Absolutely useful,NOT useful,Absolutely useful,Absolutely NOT useful,Absolutely useful,Absolutely useful,NOT useful,Absolutely NOT useful,Absolutely useful,Useful,NOT useful,Useful,Absolutely useful,Useful,Useful,Absolutely useful,Useful,Useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Useful,Useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,Useful,Absolutely useful,Useful,"No but I want to support that I find G35 very important, I really like ROS but still",[NA],NA,,"Usability, flexibility (being able to use multiple programming languages), a great set of visualization tools","Usability,Compatibility",G35 all the way :),NA,ANONYMIZED,No,"There is a paper describing the algorithm. Other I'm not sure what document you would need. I have a doc in the code that can be generated (I think). Also, it was the end of my PhD and I was a bit overwhelmed hahaha","In the code,Lack of resources",
02/11/2020 19:23:37,2.5,1,I develop ROS-based systems for a company,C,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Useful,Absolutely useful,Useful,Absolutely useful,Don't know,Absolutely useful,Useful,Useful,Useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,Useful,Useful,Useful,NOT useful,Useful,Absolutely useful,NOT useful,NOT useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,NOT useful,Don't know,Absolutely useful,,,,,"Safety, usability, reliability","Safety,Usability,Reliability",,,ANONYMIZED,No,"Software architecture documentation should certainly exist in big and complex software systems or in systems where multiple people work on the same code, but in smaller systems with a single or a few developers trying to maintain it could be an overkill.",Small-scale system,
03/11/2020 18:44:46,5,More than 10,I develop ROS-based systems for academic purposes,A,Absolutely useful,Useful,Useful,Absolutely useful,NOT useful,Useful,Useful,Absolutely useful,NOT useful,Don't know,Don't know,Don't know,Don't know,Useful,Don't know,Absolutely useful,NOT useful,Useful,Absolutely useful,Absolutely useful,Don't know,Don't know,Useful,Useful,NOT useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,Absolutely useful,Useful,NOT useful,Absolutely useful,Useful,Don't know,Don't know,Absolutely useful,Useful,,,,,"usability, maintainability, reliability","Maintainability,Usability,Reliability",,,ANONYMIZED,No,"somewhere else, in the ROS wiki",Documented in the Wiki,
06/11/2020 18:01:56,5,Between 2 and 5,I develop ROS-based systems for a company,C,NOT useful,Useful,Don't know,NOT useful,NOT useful,NOT useful,NOT useful,NOT useful,Useful,NOT useful,NOT useful,Useful,Useful,NOT useful,Useful,Useful,Useful,Useful,NOT useful,Useful,NOT useful,NOT useful,Useful,Useful,Don't know,NOT useful,Useful,Useful,Useful,Don't know,Useful,Absolutely useful,Useful,Useful,Useful,NOT useful,NOT useful,Useful,NOT useful,,,,,"Easy to understand, easy to use, clean","Usability,Maintainability",,,ANONYMIZED,No,"I don't consider the repos I've contributed to ""mine""",,
09/11/2020 08:15:40,3,More than 10,I develop ROS-based systems for academic purposes,A,Useful,Useful,Useful,Useful,Useful,Useful,Useful,Useful,Useful,Useful,Useful,Useful,Useful,Useful,Useful,Useful,Useful,Useful,Useful,Useful,NOT useful,Useful,NOT useful,Useful,Useful,Useful,Useful,Absolutely useful,Useful,Useful,NOT useful,NOT useful,Useful,Useful,Absolutely useful,Useful,Useful,Useful,Useful,,,,,maintainability,Maintainability,,,ANONYMIZED,No,I didn't write it.,,
09/11/2020 08:55:04,4,Between 2 and 5,I develop ROS-based systems for academic purposes,A,Useful,Useful,Useful,Useful,NOT useful,NOT useful,Useful,NOT useful,Useful,NOT useful,NOT useful,Absolutely useful,Useful,NOT useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Useful,NOT useful,NOT useful,Absolutely NOT useful,Useful,Useful,Useful,Useful,Useful,Absolutely NOT useful,Absolutely NOT useful,Useful,Useful,Useful,Absolutely useful,Absolutely useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,,,,,"portability, debugging, ease of use","Portability,Usability,Maintainability",,,ANONYMIZED,No,What repo?,,
09/11/2020 09:20:45,10,Between 2 and 5,I develop ROS-based systems as a hobby,H,Absolutely useful,Useful,Useful,Useful,NOT useful,NOT useful,NOT useful,Absolutely useful,Useful,Useful,NOT useful,Useful,NOT useful,Useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely NOT useful,NOT useful,NOT useful,Useful,Useful,Absolutely useful,Absolutely useful,NOT useful,Absolutely NOT useful,Useful,Absolutely useful,Useful,Useful,Useful,Absolutely useful,Useful,Useful,Useful,Absolutely useful,Don't know,Useful,Useful,,,,,"performance for small ARMs, compatibility and portability.","Performance,Compatibility,Portability",,,ANONYMIZED,No,usually it can be found on ROS wiki,Documented in the Wiki,
09/11/2020 09:23:31,12,Between 2 and 5,I develop ROS-based systems for academic purposes,A,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,NOT useful,NOT useful,Absolutely useful,Useful,NOT useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Useful,Useful,Useful,Absolutely NOT useful,Useful,Useful,NOT useful,Useful,Useful,NOT useful,Don't know,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,NOT useful,Absolutely useful,NOT useful,Use proper TF frame id and maintain them correctly.,[NA],NA,It is not architectural.,"reusability, reliability, performance","Reliability,Performance,Compatibility",ROS would have needed a way to have proposed changes reviewed by more than one person. I tried several time to contribute to roscpp. Not anymore. ,NA,ANONYMIZED,No,This was a proof of concept only (and nobody ever used it),"Small-scale system,Few external contributors ",
09/11/2020 09:28:56,2,Between 2 and 5,I develop ROS-based systems as a hobby,H,Don't know,Useful,Don't know,Useful,Useful,Useful,Useful,Useful,Useful,Don't know,NOT useful,Don't know,Don't know,Useful,Absolutely useful,Absolutely useful,Useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Don't know,Useful,Don't know,Useful,Absolutely useful,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Useful,Absolutely useful,Useful,Don't know,Don't know,Absolutely useful,Useful,,,,,"performance, maintainability, usability","Maintainability,Usability,Performance","For me It is important topic about robotics architecture, and I want to clearly understand this topic.",NA,ANONYMIZED,No,"In open source projects It is not recorded anywhere. I should understand architecture from code. It will be better if i have architecture.
But in my project I write documentation for other developers.",In the code,"In open source projects It is not recorded anywhere. I should understand architecture from code. It will be better if i have architecture.
But in my project I write documentation for other developers."
09/11/2020 11:17:38,2,Between 2 and 5,I develop ROS-based systems for a company,C,Useful,Useful,Useful,NOT useful,Useful,Absolutely useful,Absolutely useful,Useful,Useful,Absolutely useful,NOT useful,NOT useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Useful,Useful,Useful,NOT useful,Useful,Absolutely useful,NOT useful,NOT useful,Useful,NOT useful,Useful,Useful,Useful,NOT useful,Useful,Useful,Absolutely useful,Useful,Useful,NOT useful,Absolutely useful,Useful,,,,,"reliability, maintainability, safety","Reliability,Portability,Maintainability",,,ANONYMIZED,No,No time to document,Lack of resources,
09/11/2020 11:42:40,5,More than 10,I develop ROS-based systems for a company,C,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Useful,NOT useful,Absolutely useful,Absolutely useful,NOT useful,Don't know,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,NOT useful,Absolutely useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,Absolutely useful,Absolutely useful,,,,,"Performance, portability, maintainability","Performance,Portability,Maintainability",,,ANONYMIZED,No,The documentation is recorded externally.,Documented externally,
